resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"uc-hotel","	","test_batch_job","1665275","1665273","1665238","2010-11-19T01:24:11.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","3818647","3818645","3707704","2011-08-13T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 703 seconds","Success"
"uc-hotel","	","batch-testjob","3820676","3820675","3707704","2011-08-13T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"uc-hotel","	","batch-testjob","3822805","3803556","3707704","2011-08-13T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 10 seconds","Success"
"uc-hotel","	","batch-testjob","3824921","3824920","3707704","2011-08-14T02:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3827048","3805729","3707704","2011-08-14T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3829198","3829196","3707704","2011-08-14T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 9 seconds","Success"
"uc-hotel","	","batch-testjob","3831378","3831375","3707704","2011-08-15T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 132 seconds","Success"
"uc-hotel","	","batch-testjob","3833525","3833523","3707704","2011-08-15T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3835796","3805729","3707704","2011-08-15T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3838013","3838008","3707704","2011-08-16T02:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 135 seconds","Success"
"uc-hotel","	","batch-testjob","3840156","3840155","3707704","2011-08-16T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 7 seconds","Success"
"uc-hotel","	","batch-testjob","3842257","3842256","3707704","2011-08-16T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 8 seconds","Success"
"uc-hotel","	","batch-testjob","3844416","3805729","3707704","2011-08-17T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3846565","3846563","3707704","2011-08-17T10:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 12 seconds","Success"
"uc-hotel","	","batch-testjob","3848691","3848690","3707704","2011-08-17T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 16 seconds","Success"
"uc-hotel","	","batch-testjob","3850842","3829196","3707704","2011-08-18T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 9 seconds","Success"
"uc-hotel","	","batch-testjob","3852978","3852977","3707704","2011-08-18T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 5 seconds","Success"
"uc-hotel","	","batch-testjob","3855121","3829196","3707704","2011-08-18T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 9 seconds","Success"
"uc-hotel","	","batch-testjob","3857268","3803556","3707704","2011-08-19T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 10 seconds","Success"
"uc-hotel","	","batch-testjob","3859428","3820675","3707704","2011-08-19T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"uc-hotel","	","batch-testjob","3861601","3814282","3707704","2011-08-19T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","3863779","3820675","3707704","2011-08-20T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"uc-hotel","	","batch-testjob","3865910","3865909","3707704","2011-08-20T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 4 seconds","Success"
"uc-hotel","	","batch-testjob","3868064","3814282","3707704","2011-08-20T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","3870205","3820675","3707704","2011-08-21T02:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"uc-hotel","	","batch-testjob","3872340","3805729","3707704","2011-08-21T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3874480","3852977","3707704","2011-08-21T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 5 seconds","Success"
"uc-hotel","	","batch-testjob","3876629","3840155","3707704","2011-08-22T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 7 seconds","Success"
"uc-hotel","	","batch-testjob","3878760","3865909","3707704","2011-08-22T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 4 seconds","Success"
"uc-hotel","	","batch-testjob","3880900","3829196","3707704","2011-08-22T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 9 seconds","Success"
"uc-hotel","	","batch-testjob","3883039","3805729","3707704","2011-08-23T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3885185","3852977","3707704","2011-08-23T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 5 seconds","Success"
"uc-hotel","	","batch-testjob","3887479","3814282","3707704","2011-08-23T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","3889637","3805729","3707704","2011-08-24T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3891756","3852977","3707704","2011-08-24T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 5 seconds","Success"
"uc-hotel","	","batch-testjob","3893902","3805729","3707704","2011-08-24T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3896056","3840155","3707704","2011-08-25T02:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 7 seconds","Success"
"uc-hotel","	","batch-testjob","3898178","3829196","3707704","2011-08-25T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 9 seconds","Success"
"uc-hotel","	","batch-testjob","3900452","3840155","3707704","2011-08-25T18:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 7 seconds","Success"
"uc-hotel","	","batch-testjob","3902631","3814282","3707704","2011-08-26T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","3904797","3904794","3707704","2011-08-26T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 127 seconds","Success"
"uc-hotel","	","batch-testjob","3906948","3803556","3707704","2011-08-26T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 10 seconds","Success"
"uc-hotel","	","batch-testjob","3909121","3852977","3707704","2011-08-27T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 5 seconds","Success"
"uc-hotel","	","batch-testjob","3911291","3852977","3707704","2011-08-27T10:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 5 seconds","Success"
"uc-hotel","	","batch-testjob","3913456","3805729","3707704","2011-08-27T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3915622","3803556","3707704","2011-08-28T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 10 seconds","Success"
"uc-hotel","	","batch-testjob","3917783","3829196","3707704","2011-08-28T10:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 9 seconds","Success"
"uc-hotel","	","batch-testjob","3919945","3814282","3707704","2011-08-28T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","3922133","3829196","3707704","2011-08-29T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 9 seconds","Success"
"uc-hotel","	","batch-testjob","3924288","3805729","3707704","2011-08-29T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3926453","3814282","3707704","2011-08-29T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","3928609","3865909","3707704","2011-08-30T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 4 seconds","Success"
"uc-hotel","	","batch-testjob","3930770","3829196","3707704","2011-08-30T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 9 seconds","Success"
"uc-hotel","	","batch-testjob","3932918","3805729","3707704","2011-08-30T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3935087","3805729","3707704","2011-08-31T02:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3937261","3805729","3707704","2011-08-31T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3939425","3829196","3707704","2011-08-31T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 9 seconds","Success"
"uc-hotel","	","batch-testjob","3941618","3852977","3707704","2011-09-01T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 5 seconds","Success"
"uc-hotel","	","batch-testjob","3943786","3842256","3707704","2011-09-01T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 8 seconds","Success"
"uc-hotel","	","batch-testjob","3945947","3805729","3707704","2011-09-01T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3948136","3803556","3707704","2011-09-02T02:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 10 seconds","Success"
"uc-hotel","	","batch-testjob","3950300","3805729","3707704","2011-09-02T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3952455","3840155","3707704","2011-09-02T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 7 seconds","Success"
"uc-hotel","	","batch-testjob","3954654","3954652","3707704","2011-09-03T02:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 7 seconds","Success"
"uc-hotel","	","batch-testjob","3956817","3805729","3707704","2011-09-03T10:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3958963","3805729","3707704","2011-09-03T18:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","3961143","3814282","3707704","2011-09-04T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","3963296","3803556","3707704","2011-09-04T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 10 seconds","Success"
"uc-hotel","	","batch-testjob","3965456","3814282","3707704","2011-09-04T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","3967629","3814282","3707704","2011-09-05T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","3969777","3852977","3707704","2011-09-05T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 5 seconds","Success"
"uc-hotel","	","batch-testjob","3971934","3971932","3707704","2011-09-05T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 10 seconds","Success"
"uc-hotel","	","batch-testjob","3974099","3814282","3707704","2011-09-06T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","3982602","3982600","3707704","2011-09-07T10:53:01.000-04:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","3984773","3984770","3707704","2011-09-07T18:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","3987035","3984770","3707704","2011-09-08T02:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","3989205","3984770","3707704","2011-09-08T10:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","3991361","3984770","3707704","2011-09-08T18:53:00.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success""uc-hotel","	","batch-testjob","3992847","3984770","3707704","2011-09-09T02:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","3994325","3984770","3707704","2011-09-09T10:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","3995798","3984770","3707704","2011-09-09T18:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","3997282","3984770","3707704","2011-09-10T02:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","3998758","3984770","3707704","2011-09-10T10:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4000224","3984770","3707704","2011-09-10T18:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4001692","3984770","3707704","2011-09-11T02:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4003164","3984770","3707704","2011-09-11T10:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4004612","3984770","3707704","2011-09-11T18:53:00.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4006072","3984770","3707704","2011-09-12T02:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4007528","3984770","3707704","2011-09-12T10:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4009016","3984770","3707704","2011-09-12T18:53:00.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4010456","3984770","3707704","2011-09-13T02:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4011915","3984770","3707704","2011-09-13T10:53:00.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4013363","3984770","3707704","2011-09-13T18:53:00.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4014822","3984770","3707704","2011-09-14T02:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4016283","3984770","3707704","2011-09-14T10:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4017741","3984770","3707704","2011-09-14T18:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4019215","4019214","3707704","2011-09-15T02:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4020693","4019214","3707704","2011-09-15T10:53:01.000-04:00","Success","DOWNTIME:1245: BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","batch-testjob","4022172","3795212","3707704","2011-09-15T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","4023637","3767089","3707704","2011-09-16T02:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 4 seconds","Success"
"uc-hotel","	","batch-testjob","4025119","3715836","3707704","2011-09-16T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4026577","3715836","3707704","2011-09-16T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4028043","3715836","3707704","2011-09-17T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4029510","3720047","3707704","2011-09-17T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 5 seconds","Success"
"uc-hotel","	","batch-testjob","4030956","3795212","3707704","2011-09-17T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","4032417","3715836","3707704","2011-09-18T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4033877","3715836","3707704","2011-09-18T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4035336","3784814","3707704","2011-09-18T18:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 7 seconds","Success"
"uc-hotel","	","batch-testjob","4036793","3795212","3707704","2011-09-19T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","4038254","3720047","3707704","2011-09-19T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 5 seconds","Success"
"uc-hotel","	","batch-testjob","4039727","3715836","3707704","2011-09-19T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4041681","3805729","3707704","2011-09-20T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4043911","3805729","3707704","2011-09-20T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4046130","3805729","3707704","2011-09-20T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4048159","3805729","3707704","2011-09-21T02:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4050389","3805729","3707704","2011-09-21T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4052615","3805729","3707704","2011-09-21T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4054866","3842256","3707704","2011-09-22T02:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 8 seconds","Success"
"uc-hotel","	","batch-testjob","4057092","3865909","3707704","2011-09-22T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 4 seconds","Success"
"uc-hotel","	","batch-testjob","4059339","3805729","3707704","2011-09-22T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4061648","4061647","3707704","2011-09-23T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 838 seconds","Success"
"uc-hotel","	","batch-testjob","4063835","3805729","3707704","2011-09-23T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4066038","3805729","3707704","2011-09-23T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4068275","3805729","3707704","2011-09-24T02:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4070522","3805729","3707704","2011-09-24T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4072772","4072771","3707704","2011-09-24T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 3 seconds","Success"
"uc-hotel","	","batch-testjob","4075012","3805729","3707704","2011-09-25T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4077257","3814282","3707704","2011-09-25T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","4079081","3805729","3707704","2011-09-25T18:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4080200","3805729","3707704","2011-09-26T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4081304","3805729","3707704","2011-09-26T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4083212","4083211","3707704","2011-09-27T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 3897 seconds","Success"
"uc-hotel","	","batch-testjob","4085272","4085271","3707704","2011-09-27T10:53:03.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 306 seconds","Success"
"uc-hotel","	","batch-testjob","4085276","4085275","3707704","2011-09-27T10:53:05.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 303 seconds","Success"
"uc-hotel","	","batch-testjob","4087590","3805729","3707704","2011-09-27T18:53:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4087591","3747675","3707704","2011-09-27T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 10 seconds","Success"
"uc-hotel","	","batch-testjob","4089900","4089899","3707704","2011-09-28T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4092215","4092213","3707704","2011-09-28T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 123 seconds","Success"
"uc-hotel","	","batch-testjob","4094519","3795212","3707704","2011-09-28T18:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 6 seconds","Success"
"uc-hotel","	","batch-testjob","4096720","3715836","3707704","2011-09-29T02:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4098934","3747675","3707704","2011-09-29T10:53:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 10 seconds","Success"
"uc-hotel","	","batch-testjob","4100892","3715836","3707704","2011-09-29T17:57:27.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4101067","4101066","4101036","2011-09-29T18:26:24.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4102030","4102029","4101036","2011-09-29T21:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 10 seconds","Success"
"uc-hotel","	","batch-testjob","4104233","4104232","4101036","2011-09-30T05:47:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 12 seconds","Success"
"uc-hotel","	","batch-testjob","4106445","4101066","4101036","2011-09-30T13:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4108678","4104232","4101036","2011-09-30T21:47:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 12 seconds","Success"
"uc-hotel","	","batch-testjob","4110895","4101066","4101036","2011-10-01T05:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4113097","4101066","4101036","2011-10-01T13:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4115298","4104232","4101036","2011-10-01T21:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 12 seconds","Success"
"uc-hotel","	","batch-testjob","4117507","4101066","4101036","2011-10-02T05:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4119699","4101066","4101036","2011-10-02T13:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4121890","4101066","4101036","2011-10-02T21:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4124100","4101066","4101036","2011-10-03T05:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4126312","4101066","4101036","2011-10-03T13:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4128513","4101066","4101036","2011-10-03T21:47:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4130710","4101066","4101036","2011-10-04T05:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4132936","4132935","4101036","2011-10-04T14:15:13.000-04:00","Failure","DOWNTIME:1285: stdout file /gpfs/home/inca/incaReporterManager/sub25195.stdout does not exist or is empty","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","batch-testjob","4134391","4134390","4101036","2011-10-04T21:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4135811","4134390","4101036","2011-10-05T05:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4137505","4101066","4101036","2011-10-05T13:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4139728","4101066","4101036","2011-10-05T21:47:00.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4141944","4101066","4101036","2011-10-06T05:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4144138","4101066","4101036","2011-10-06T13:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4146334","4101066","4101036","2011-10-06T21:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4148529","4101066","4101036","2011-10-07T05:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
"uc-hotel","	","batch-testjob","4150724","4101066","4101036","2011-10-07T13:47:01.000-04:00","Success","","queuetime queuetime nodes 1 type elapsed 11 seconds","Success"
